Entity,Code,Year,Solar generation - TWh,Wind generation - TWh,Hydro generation - TWh,Other renewables (including geothermal and biomass) electricity generation - TWh
North America,,1994,0.50892544,3.5537062,608.4052,79.46938
North America,,1995,0.5233137,3.2699928,673.9834,77.80539
North America,,1996,0.553236,3.3421018,734.9463,79.7842
North America,,1997,0.5456431,3.403269,732.2049,81.07455
North America,,1998,0.5417646,3.1423817,679.3241,81.80744
North America,,1999,0.53870624,4.7237663,696.7583,82.72249
North America,,2000,0.5425887,5.9723086,664.147,83.22052
North America,,2001,0.603293,7.2004623,571.56995,84.05551
North America,,2002,0.63404346,10.945788,634.0315,89.12304
North America,,2003,0.64368576,12.074162,628.1609,88.68377
North America,,2004,0.7244296,15.346923,628.41956,90.0951
North America,,2005,0.78305525,19.683584,658.69666,90.6798
North America,,2006,0.8632767,29.498571,671.3948,90.29941
North America,,2007,1.1408479,38.181755,640.3523,91.934364
North America,,2008,1.701447,60.10482,669.85034,90.33624
North America,,2009,2.2359886,82.063736,669.14215,90.571754
North America,,2010,3.3501198,105.85331,647.92285,94.13248
North America,,2011,5.443174,133.57864,730.23,94.77519
North America,,2012,10.196253,157.77695,688.53314,96.365974
North America,,2013,17.8976,185.79048,688.7495,100.687706
North America,,2014,31.884403,203.73041,678.91864,102.90187
North America,,2015,42.95763,229.44775,660.9006,103.13593
North America,,2016,60.24039,271.68304,681.1415,103.39822
North America,,2017,83.50938,300.25488,724.97327,103.099815
North America,,2018,102.13043,322.75888,710.0774,100.79488
North America,,2019,123.28956,350.27216,692.46014,95.59596
North America,,2020,153.73737,398.93707,697.90967,92.55945
North America,,2021,194.22142,442.63538,668.088,91.56053
North America,,2022,236.90979,499.79904,686.5396,88.53193
North America,,2023,278.36267,492.22095,622.55804,85.9543
North America (EI),,1965,,,325.92508,13.332232
North America (EI),,1966,,,341.0549,14.062007
North America (EI),,1967,,,372.1618,14.073571
North America (EI),,1968,,,376.9967,15.546045
North America (EI),,1969,,,420.0725,16.22706
North America (EI),,1970,,,426.63437,16.235903
North America (EI),,1971,0,0,449.287,16.584414
North America (EI),,1972,0,0,475.886,18.67298
North America (EI),,1973,0,0,489.2377,20.150692
North America (EI),,1974,0,0,534.65967,20.867266
North America (EI),,1975,0,0,523.8668,20.272303
North America (EI),,1976,0,0,519.7665,23.850754
North America (EI),,1977,0,0,465.19727,25.197123
North America (EI),,1978,0,0,537.7995,26.408787
North America (EI),,1979,0,0,548.06433,28.120037
North America (EI),,1980,0,0,550.0601,28.871117
North America (EI),,1981,0,0,557.14276,30.239603
North America (EI),,1982,0,0,596.2483,29.84005
North America (EI),,1983,0.003,0.002694949,625.3626,33.2426
North America (EI),,1984,0.00530101,0.006555556,637.31323,39.356327
North America (EI),,1985,0.010737374,0.006820202,619.25464,39.710896
North America (EI),,1986,0.014173737,0.005231313,628.9075,43.96067
North America (EI),,1987,0.01060303,0.004576768,590.90137,49.39543
North America (EI),,1988,0.009185859,0.001879798,557.65576,49.512062
North America (EI),,1989,0.2531323,2.1343768,590.52814,57.006268
North America (EI),,1990,0.37179494,2.819687,612.4452,66.537315
North America (EI),,1991,0.48025286,2.9836779,617.2273,70.36828
North America (EI),,1992,0.4138971,2.9766898,593.414,75.645935
North America (EI),,1993,0.48121452,3.0961888,628.11975,78.241486
North America (EI),,1994,0.50892544,3.5459282,607.4682,78.30638
North America (EI),,1995,0.5233137,3.2622151,672.87823,76.81739
North America (EI),,1996,0.55323595,3.3347363,733.47784,78.53903
North America (EI),,1997,0.5456431,3.3952475,731.01483,79.87155
North America (EI),,1998,0.5417646,3.1332586,677.5521,80.742966
North America (EI),,1999,0.5386052,4.7123313,694.3183,81.48087
North America (EI),,2000,0.5419337,5.932759,662.5963,81.85851
North America (EI),,2001,0.60193,7.1523848,570.19635,82.750084
North America (EI),,2002,0.6323344,10.884869,632.30383,87.906525
North America (EI),,2003,0.6414438,12.009471,625.9625,87.69915
North America (EI),,2004,0.7213956,15.251607,626.1294,89.011734
North America (EI),,2005,0.7749006,19.576908,656.09296,89.89099
North America (EI),,2006,0.85543215,29.37578,668.87775,89.507706
North America (EI),,2007,1.1304106,38.053185,638.0052,91.11054
North America (EI),,2008,1.6870626,59.965836,667.7655,89.4266
North America (EI),,2009,2.2119603,81.87046,666.9425,89.64899
North America (EI),,2010,3.299592,105.57163,645.85547,93.35958
North America (EI),,2011,5.3516192,133.2274,728.0859,93.95604
North America (EI),,2012,9.986821,157.24394,686.15216,95.3974
North America (EI),,2013,17.644686,184.86508,686.2969,99.57421
North America (EI),,2014,31.557364,202.73344,677.14374,101.96342
North America (EI),,2015,42.52341,228.35649,659.53784,102.120766
North America (EI),,2016,59.7048,270.59662,679.2273,102.398254
North America (EI),,2017,82.81782,299.0048,722.2716,102.0387
North America (EI),,2018,101.31676,321.32828,707.64264,99.79621
North America (EI),,2019,122.01785,348.4737,690.8404,94.34047
North America (EI),,2020,152.15744,396.81894,696.1422,91.33673
North America (EI),,2021,192.32217,440.38858,666.1094,90.207634
North America (EI),,2022,234.54283,497.58932,684.5576,87.32898
North America (EI),,2023,275.3102,490.11798,620.91724,84.774345
North Macedonia,MKD,1990,0,0,0.491,0
North Macedonia,MKD,1991,0,0,0.848,0
North Macedonia,MKD,1992,0,0,0.848,0
North Macedonia,MKD,1993,0,0,0.522,0
North Macedonia,MKD,1994,0,0,0.695,0
North Macedonia,MKD,1995,0,0,0.801,0
North Macedonia,MKD,1996,0,0,0.85,0
North Macedonia,MKD,1997,0,0,0.9,0
North Macedonia,MKD,1998,0,0,1.083,0
North Macedonia,MKD,1999,0,0,1.389,0
North Macedonia,MKD,2000,0,0,1.17,0
North Macedonia,MKD,2001,0,0,0.626,0
North Macedonia,MKD,2002,0,0,0.757,0
North Macedonia,MKD,2003,0,0,1.374,0
North Macedonia,MKD,2004,0,0,1.482,0
North Macedonia,MKD,2005,0,0,1.492,0
North Macedonia,MKD,2006,0,0,1.65,0
North Macedonia,MKD,2007,0,0,1.01,0
North Macedonia,MKD,2008,0,0,0.84,0
North Macedonia,MKD,2009,0,0,1.27,0
North Macedonia,MKD,2010,0.000026,0,2.431,0
North Macedonia,MKD,2011,0.001173,0,1.433,0
North Macedonia,MKD,2012,0.002836,0,1.041,0
North Macedonia,MKD,2013,0.009051,0,1.583967,0
North Macedonia,MKD,2014,0.014382,0.070633,1.206651,0
North Macedonia,MKD,2015,0.0226,0.120767,1.865193,0.020219
North Macedonia,MKD,2016,0.0237,0.109483,1.897345,0.036033
North Macedonia,MKD,2017,0.023751,0.11048,1.110279,0.051551
North Macedonia,MKD,2018,0.022788,0.097338,1.791368,0.05405
North Macedonia,MKD,2019,0.023225436,0.101806,1.163674,0.055103
North Macedonia,MKD,2020,0.024161914,0.116885,1.277143,0.057298
North Macedonia,MKD,2021,0.050999276,0.103336,1.451623,0.053818
North Macedonia,MKD,2022,0.091888,0.107656,1.345315,0.036201
North Macedonia,MKD,2023,0.307467,0.157647,1.622933,0.065246
Norway,NOR,1965,0,0,49.452,0
Norway,NOR,1966,0,0,48.744,0
Norway,NOR,1967,0,0,53.301,0
Norway,NOR,1968,0,0,60.205,0
Norway,NOR,1969,0,0,57.371,0
Norway,NOR,1970,0,0,57.808,0
Norway,NOR,1971,0,0,63.245,0
Norway,NOR,1972,0,0,67.417,0
Norway,NOR,1973,0,0,72.867,0
Norway,NOR,1974,0,0,76.597,0
Norway,NOR,1975,0,0,77.33,0
Norway,NOR,1976,0,0,81.933,0
Norway,NOR,1977,0,0,72.022,0
Norway,NOR,1978,0,0,80.706,0
Norway,NOR,1979,0,0,88.698,0
Norway,NOR,1980,0,0,83.613,0
Norway,NOR,1981,0,0,92.834,0
Norway,NOR,1982,0,0,92.499,0
Norway,NOR,1983,0,0,105.688,0
Norway,NOR,1984,0,0,105.903,0
Norway,NOR,1985,0,0,102.383,0.005
Norway,NOR,1986,0,0,96.201,0.026
Norway,NOR,1987,0,0,103.273,0.021
Norway,NOR,1988,0,0,108.857,0.027
Norway,NOR,1989,0,0,118.4,0.029
Norway,NOR,1990,0,0,121.145,0.213
Norway,NOR,1991,0,0,110.134,0.209
Norway,NOR,1992,0,0,116.671,0.227
Norway,NOR,1993,0,0.007,119.233,0.243
Norway,NOR,1994,0,0.009,111.643,0.27
Norway,NOR,1995,0,0.01,121.53,0.289
Norway,NOR,1996,0,0.009,103.862,0.303
Norway,NOR,1997,0,0.011,109.775,0.241
Norway,NOR,1998,0,0.011,115.703,0.27
Norway,NOR,1999,0,0.025,121.452,0.273
Norway,NOR,2000,0.0053,0.031,141.818,0.256
Norway,NOR,2001,0.0053,0.027,120.463,0.255
Norway,NOR,2002,0.0053,0.075,129.372,0.25
Norway,NOR,2003,0.0062,0.218,105.48,0.33
Norway,NOR,2004,0.0062,0.252,108.781,0.359
Norway,NOR,2005,0.0062,0.499,135.688,0.333
Norway,NOR,2006,0.0071,0.636,119.369,0.388
Norway,NOR,2007,0.0071,0.892,133.656,0.386
Norway,NOR,2008,0.0074,0.913,139.044,0.397
Norway,NOR,2009,0.0077,0.977,125.283,0.227
Norway,NOR,2010,0.0081,0.879,116.739,0.349
Norway,NOR,2011,0.0085,1.283,120.279,0.339
Norway,NOR,2012,0.0089,1.548,141.724,0.326
Norway,NOR,2013,0.0098,1.881,128.138,0.396
Norway,NOR,2014,0.0116,2.217,135.466,0.2531
Norway,NOR,2015,0.0134,2.515,137.302,0.253
Norway,NOR,2016,0.0238,2.116,142.807,0.233
Norway,NOR,2017,0.039961,2.854,142.366,0.259
Norway,NOR,2018,0.060876,3.877,138.97115,0.204168
Norway,NOR,2019,0.10502,5.525,125.28956,0.253005
Norway,NOR,2020,0.1336815,9.911,140.9238,0.23981
Norway,NOR,2021,0.17186765,11.767036,143.29362,0.22411
Norway,NOR,2022,0.29968482,14.809607,127.610214,0.238117
Norway,NOR,2023,0.51544726,13.964847,136.0748,0.33815184
OECD (EI),,1965,0,0,718.24304,17.985231
OECD (EI),,1966,0,0,759.40137,19.806007
OECD (EI),,1967,0,0,779.607,19.98657
OECD (EI),,1968,0,0,801.3399,22.120045
OECD (EI),,1969,0,0,839.02045,23.257965
OECD (EI),,1970,0,0,863.15594,25.130964
OECD (EI),,1971,0,0,899.3431,25.646908
OECD (EI),,1972,0,0,938.4442,27.645178
OECD (EI),,1973,0,0,940.6431,29.70708
OECD (EI),,1974,0,0,1031.3062,31.77793
OECD (EI),,1975,0,0,1032.5269,32.014915
OECD (EI),,1976,0,0,996.2169,35.52575
OECD (EI),,1977,0,0,1003.2495,37.300194
OECD (EI),,1978,0,0.003,1075.0232,39.319733
OECD (EI),,1979,0,0.006,1121.1904,41.597313
OECD (EI),,1980,0,0.0105,1114.3158,43.401985
OECD (EI),,1981,0,0.0105,1131.1296,44.804237
OECD (EI),,1982,0,0.0185,1161.7495,52.409256
OECD (EI),,1983,0.003,0.03279495,1213.0789,57.27887
OECD (EI),,1984,0.006311111,0.044755556,1216.329,65.03136
OECD (EI),,1985,0.011747475,0.064220205,1215.0127,66.87732
OECD (EI),,1986,0.015183838,0.13883132,1209.2454,73.405876
OECD (EI),,1987,0.01060303,0.19537677,1211.177,79.710106
OECD (EI),,1988,0.01019596,0.3315798,1226.2461,82.158
OECD (EI),,1989,0.26222324,2.6497767,1194.1617,91.70866
OECD (EI),,1990,0.38624996,3.5981371,1232.8625,101.77869
OECD (EI),,1991,0.5032229,3.9631057,1247.3176,106.761894
OECD (EI),,1992,0.46357912,4.5120287,1234.3362,114.50898
OECD (EI),,1993,0.5526695,5.392133,1310.8732,119.14004
OECD (EI),,1994,0.5919649,6.5418224,1268.2263,122.31996
OECD (EI),,1995,0.63084066,7.1438384,1355.4312,124.58623
OECD (EI),,1996,0.68412936,8.213572,1391.5278,127.543564
OECD (EI),,1997,0.7325302,10.799351,1416.8943,134.87463
OECD (EI),,1998,0.79169136,14.427535,1383.4438,139.1984
OECD (EI),,1999,0.88201725,19.18766,1396.7095,142.89484
OECD (EI),,2000,1.0143137,28.925018,1400.9427,146.6192
OECD (EI),,2001,1.3587534,34.946808,1299.1776,151.38397
OECD (EI),,2002,1.7113976,48.728584,1322.6084,164.16138
OECD (EI),,2003,2.1410785,58.836582,1298.979,172.2768
OECD (EI),,2004,2.8337533,77.974144,1329.9746,186.42825
OECD (EI),,2005,4.024476,95.360374,1341.8184,202.12547
OECD (EI),,2006,5.547741,118.57733,1365.4841,212.07332
OECD (EI),,2007,7.5070214,151.62392,1330.1201,226.14325
OECD (EI),,2008,12.293462,190.10593,1385.6204,235.05643
OECD (EI),,2009,20.45548,228.15358,1368.5773,245.10861
OECD (EI),,2010,32.57333,269.87213,1406.7097,267.19852
OECD (EI),,2011,60.964016,332.02225,1443.6885,278.5215
OECD (EI),,2012,92.26842,384.0504,1448.5443,301.0808
OECD (EI),,2013,120.60597,444.33395,1466.0088,318.8538
OECD (EI),,2014,159.09132,479.7788,1444.5282,335.75238
OECD (EI),,2015,195.04437,560.5542,1431.5704,355.75327
OECD (EI),,2016,229.44373,609.0898,1459.122,357.18436
OECD (EI),,2017,278.26923,700.10504,1455.5743,365.48984
OECD (EI),,2018,324.33597,747.16797,1488.8727,375.44675
OECD (EI),,2019,375.9051,833.0523,1454.8772,381.2048
OECD (EI),,2020,450.07098,938.1752,1495.3005,388.2298
OECD (EI),,2021,536.62244,976.46936,1449.6444,405.5427
OECD (EI),,2022,655.1415,1094.1493,1394.7919,400.14615
OECD (EI),,2023,755.2502,1149.3724,1385.4923,385.8545
Oceania,,1965,0,,17.708536,1.644
Oceania,,1966,0,,18.150476,1.643
Oceania,,1967,0,,18.826645,1.4239999
Oceania,,1968,0,,19.723782,1.5769999
Oceania,,1969,0,,20.3204,1.608
Oceania,,1970,0,,22.841106,1.534
Oceania,,1971,0,,25.901428,1.519
Oceania,,1972,0,,26.81792,1.537
Oceania,,1973,0,,27.38251,1.5810001
Oceania,,1974,0,0,29.062809,2.5080576
Oceania,,1975,0,0,31.551437,2.5951629
Oceania,,1976,0,0,29.65285,2.538847
Oceania,,1977,0,0,28.264153,2.4070048
Oceania,,1978,0,0,30.334946,2.4061627
Oceania,,1979,0,0,32.68949,2.295584
Oceania,,1980,0,0,32.831245,2.3564787
Oceania,,1981,0,0,33.546143,2.342584
Oceania,,1982,0,0,31.074375,2.4843206
Oceania,,1983,0,0,31.875162,2.417384
Oceania,,1984,0,0,33.502716,2.5794313
Oceania,,1985,0,0,33.64837,2.4662082
Oceania,,1986,0,0,36.123497,2.5430346
Oceania,,1987,0,0,35.54235,2.5479002
Oceania,,1988,0,0,37.2971,2.8182828
Oceania,,1989,0,0,36.812527,3.388135
Oceania,,1990,0,0,37.9448,3.7124426
Oceania,,1991,0.00545,0,38.547966,3.8413293
Oceania,,1992,0.0121,0.000690909,37.034164,3.739322
Oceania,,1993,0.0146,0.002985859,39.879898,3.8880854
Oceania,,1994,0.0174,0.0065101013,41.98708,3.7711425
Oceania,,1995,0.02115,0.0080101015,43.165756,3.8500617
Oceania,,1996,0.0256,0.015326263,42.15143,3.8979518
Oceania,,1997,0.03065,0.021093557,39.210663,4.0434327
Oceania,,1998,0.0356,0.040069696,41.117332,4.3889103
Oceania,,1999,0.0406,0.08199293,39.201035,4.689716
Oceania,,2000,0.04675,0.2542081,40.901466,4.6303854
Oceania,,2001,0.05415,0.4259879,37.804665,4.3272567
Oceania,,2002,0.0583,0.6890332,40.968025,4.6337996
Oceania,,2003,0.0632,0.85059094,39.833347,4.9684334
Oceania,,2004,0.07295,1.1565367,42.92674,6.2099547
Oceania,,2005,0.08405,1.9134359,38.793255,7.6785436
Oceania,,2006,0.0975,2.784317,38.518322,8.004057
Oceania,,2007,0.117155895,3.7819798,36.68945,8.533371
Oceania,,2008,0.14265561,4.5169077,34.162487,8.589102
Oceania,,2009,0.29383188,5.914211,36.85949,8.369371
Oceania,,2010,0.9814768,6.622176,38.472507,9.050295
Oceania,,2011,2.0486734,8.389219,44.68267,9.511332
Oceania,,2012,2.416823,9.804195,39.932655,10.28453
Oceania,,2013,3.854102,11.28087,42.118073,10.909921
Oceania,,2014,4.970798,11.987926,38.802063,11.9095745
Oceania,,2015,6.2323318,14.197132,38.616516,12.637447
Oceania,,2016,7.4965267,15.38047,43.56447,12.573483
Oceania,,2017,8.994718,15.30184,38.67557,12.539085
Oceania,,2018,12.432906,18.329922,43.56594,12.486643
Oceania,,2019,18.424625,21.727354,39.619457,12.449564
Oceania,,2020,24.005737,24.912157,38.687546,12.4256935
Oceania,,2021,31.402231,29.438595,40.177418,12.519712
Oceania,,2022,37.824913,32.915813,42.936966,12.383467
Oceania,,2023,45.370243,35.09641,41.769672,12.072059
Oman,OMN,1971,0,0,,0
Oman,OMN,1972,0,0,,0
Oman,OMN,1973,0,0,,0
Oman,OMN,1974,0,0,,0
Oman,OMN,1975,0,0,,0
Oman,OMN,1976,0,0,,0
Oman,OMN,1977,0,0,,0
Oman,OMN,1978,0,0,,0
Oman,OMN,1979,0,0,,0
Oman,OMN,1980,0,0,0,0
Oman,OMN,1981,0,0,0,0
Oman,OMN,1982,0,0,0,0
Oman,OMN,1983,0,0,0,0
Oman,OMN,1984,0,0,0,0
Oman,OMN,1985,0,0,0,0
Oman,OMN,1986,0,0,0,0
Oman,OMN,1987,0,0,0,0
Oman,OMN,1988,0,0,0,0
Oman,OMN,1989,0,0,0,0
Oman,OMN,1990,0,0,0,0
Oman,OMN,1991,0,0,0,0
Oman,OMN,1992,0,0,0,0
Oman,OMN,1993,0,0,0,0
Oman,OMN,1994,0,0,0,0
Oman,OMN,1995,0,0,0,0
Oman,OMN,1996,0,0,0,0
Oman,OMN,1997,0,0,0,0
Oman,OMN,1998,0,0,0,0
Oman,OMN,1999,0,0,0,0
Oman,OMN,2000,0,0,,0
Oman,OMN,2001,0,0,,0
Oman,OMN,2002,0,0,,0
Oman,OMN,2003,0,0,,0
Oman,OMN,2004,0,0,,0
Oman,OMN,2005,0,0,,0
Oman,OMN,2006,0,0,,0
Oman,OMN,2007,0,0,,0
Oman,OMN,2008,0,0,,0
Oman,OMN,2009,0,0,,0
Oman,OMN,2010,0,0,,0
Oman,OMN,2011,0,0,,0
Oman,OMN,2012,0,0,,0
Oman,OMN,2013,0.0012,0,,0
Oman,OMN,2014,0.0012,0,,0
Oman,OMN,2015,0.0037,0,,0
Oman,OMN,2016,0.004196,0,,0
Oman,OMN,2017,0.01556,0,,0
Oman,OMN,2018,0.015712,0,,0
Oman,OMN,2019,0.016555,0.0087,,0
Oman,OMN,2020,0.055662,0.1043,,0
Oman,OMN,2021,0.683523,0.119071,,0
Oman,OMN,2022,1.44303,0.115113,,0
Oman,OMN,2023,1.4804776,0.115113,,0
Pakistan,PAK,1965,,,2.196442,
Pakistan,PAK,1966,,,2.196442,
Pakistan,PAK,1967,,,2.6030266,
Pakistan,PAK,1968,,,3.128935,
Pakistan,PAK,1969,,,3.3012917,
Pakistan,PAK,1970,,,2.9212234,
Pakistan,PAK,1971,0,0,3.8139422,0
Pakistan,PAK,1972,0,0,4.012815,0
Pakistan,PAK,1973,0,0,4.233785,0
Pakistan,PAK,1974,0,0,4.2558823,0
Pakistan,PAK,1975,0,0,4.896695,0
Pakistan,PAK,1976,0,0,5.3165383,0
Pakistan,PAK,1977,0,0,6.3153224,0
Pakistan,PAK,1978,0,0,7.8400154,0
Pakistan,PAK,1979,0,0,8.476409,0
Pakistan,PAK,1980,0,0,8.887413,0
Pakistan,PAK,1981,0,0,9.28074,0
Pakistan,PAK,1982,0,0,10.443042,0
Pakistan,PAK,1983,0,0,12.095898,0
Pakistan,PAK,1984,0,0,12.537838,0
Pakistan,PAK,1985,0,0,13.023972,0
Pakistan,PAK,1986,0,0,12.453869,0
Pakistan,PAK,1987,0,0,16.373877,0
Pakistan,PAK,1988,0,0,17.16495,0
Pakistan,PAK,1989,0,0,17.443373,0
Pakistan,PAK,1990,0,0,17.0854,0
Pakistan,PAK,1991,0,0,18.283058,0
Pakistan,PAK,1992,0,0,19.944752,0
Pakistan,PAK,1993,0,0,21.933483,0
Pakistan,PAK,1994,0,0,21.526897,0
Pakistan,PAK,1995,0,0,22.746653,0
Pakistan,PAK,1996,0,0,24.797253,0
Pakistan,PAK,1997,0,0,18.446575,0
Pakistan,PAK,1998,0,0,24.107826,0
Pakistan,PAK,1999,0,0,21.5048,0
Pakistan,PAK,2000,0,0,17.558277,0.9267
Pakistan,PAK,2001,0,0,18.291897,0.8721
Pakistan,PAK,2002,0,0,20.417627,0.9608
Pakistan,PAK,2003,0,0,24.5975,1.0411
Pakistan,PAK,2004,0,0,26.216,1.0764
Pakistan,PAK,2005,0,0,30.699635,0
Pakistan,PAK,2006,0,0,30.250881,0
Pakistan,PAK,2007,0.000202,0,31.678736,0
Pakistan,PAK,2008,0.001642,0,27.339064,0
Pakistan,PAK,2009,0.009605,0,28.745743,0
Pakistan,PAK,2010,0.013356,0,29.809982,0
Pakistan,PAK,2011,0.02683,0,30.59442,0
Pakistan,PAK,2012,0.065927,0.019,10.74654,0
Pakistan,PAK,2013,0.144948,0.15137164,31.485884,0
Pakistan,PAK,2014,0.238122,0.31336787,32.376305,0
Pakistan,PAK,2015,0.381837,0.598594,32.779472,0.07967607
Pakistan,PAK,2016,0.44788164,0.9181191,34.57764,0.5322557
Pakistan,PAK,2017,0.6587932,1.7629018,30.204067,1.0753148
Pakistan,PAK,2018,0.7228,2.83179,29.479803,1.0303783
Pakistan,PAK,2019,0.7002348,3.1482446,36.136223,0.61805326
Pakistan,PAK,2020,0.7099004,2.7321582,39.98724,0.6342793
Pakistan,PAK,2021,0.7175415,3.432321,37.63238,0.70385695
Pakistan,PAK,2022,0.8455621,4.641719,34.49909,0.96488345
Pakistan,PAK,2023,1.2329454,4.3807607,37.39163,0.68009454
Peru,PER,1965,,,2.625,
Peru,PER,1966,,,2.827,
Peru,PER,1967,,,3.168,
Peru,PER,1968,,,3.4,
Peru,PER,1969,,,3.701,
Peru,PER,1970,,,3.536,
Peru,PER,1971,0,0,4.286,0.227
Peru,PER,1972,0,0,4.435,0.227
Peru,PER,1973,0,0,4.769,0.23
Peru,PER,1974,0,0,5.216,0.266
Peru,PER,1975,0,0,5.467,0.266
Peru,PER,1976,0,0,5.793,0.245
Peru,PER,1977,0,0,6.025,0.242
Peru,PER,1978,0,0,6.192,0.215
Peru,PER,1979,0,0,6.703,0.163
Peru,PER,1980,0,0,7.01,0.085
Peru,PER,1981,0,0,7.996,0.076
Peru,PER,1982,0,0,8.396,0.151
Peru,PER,1983,0,0,8.107,0.145
Peru,PER,1984,0,0,8.703,0.142
Peru,PER,1985,0,0,9.382,0.169
Peru,PER,1986,0,0,10.06,0.154
Peru,PER,1987,0,0,10.878,0.136
Peru,PER,1988,0,0,10.423,0.136
Peru,PER,1989,0,0,10.507,0.145
Peru,PER,1990,0,0,10.469,0.136
Peru,PER,1991,0,0,11.492,0.133
Peru,PER,1992,0,0,9.689,0.133
Peru,PER,1993,0,0,11.799,0.109
Peru,PER,1994,0,0,12.747,0.119
Peru,PER,1995,,0,12.9376,0.142
Peru,PER,1996,,0.0004,13.3236,0.137
Peru,PER,1997,,0.0006,13.2145,0.154
Peru,PER,1998,,0.0005,13.8083,0.126
Peru,PER,1999,,0.0006,14.5406,0.139
Peru,PER,2000,,0.0008,16.1761,0.158
Peru,PER,2001,,0.0012,17.6148,0.163
Peru,PER,2002,,0.0012,18.0401,0.186
Peru,PER,2003,,0.0012,18.5337,0.196
Peru,PER,2004,,0.0012,17.5253,0.153
Peru,PER,2005,,0.0012,17.977,0.348
Peru,PER,2006,,0.0012,19.5943,0.348
Peru,PER,2007,,0.0012,19.5488,0.417
Peru,PER,2008,,0.0012,19.0596,0.46
Peru,PER,2009,,0.0012,19.9038,0.46
Peru,PER,2010,,0.0012,20.0521,0.673
Peru,PER,2011,,0.0012,21.5573,0.675
Peru,PER,2012,0.0597,0.0012,22.0319,0.668
Peru,PER,2013,0.1969,0.0012,22.3196,0.96
Peru,PER,2014,0.1993,0.2575,22.2107,1.291
Peru,PER,2015,0.23025534,0.5943741,23.687063,0.907
Peru,PER,2016,0.241,1.064,24.136,0.31442258
Peru,PER,2017,0.329723,1.073432,29.074512,0.43491
Peru,PER,2018,0.7967,1.5024,30.7374,0.491651
Peru,PER,2019,0.8329,1.655,31.4621,0.45461112
Peru,PER,2020,0.8556,1.814102,30.5103,0.428702
Peru,PER,2021,0.8878,1.822575,31.9257,0.48694444
Peru,PER,2022,0.9091626,1.9318693,29.743805,0.4806604
Peru,PER,2023,1.0591878,2.3546576,29.052567,0.4927499
Philippines,PHL,1965,0,0,1.55,0
Philippines,PHL,1966,0,0,1.52,0
Philippines,PHL,1967,0,0,1.68,0
Philippines,PHL,1968,0,0,1.72,0
Philippines,PHL,1969,0,0,1.815,0
Philippines,PHL,1970,0,0,2.097,0
Philippines,PHL,1971,0,0,1.933,0
Philippines,PHL,1972,0,0,2.207,0
Philippines,PHL,1973,0,0,2.374,0
Philippines,PHL,1974,0,0,2.051,0
Philippines,PHL,1975,0,0,2.272,0
Philippines,PHL,1976,0,0,2.795,0
Philippines,PHL,1977,0,0,2.114,0.001
Philippines,PHL,1978,0,0,2.811,0.003
Philippines,PHL,1979,0,0,2.881,0.63694
Philippines,PHL,1980,0,0,3.522,2.04485
Philippines,PHL,1981,0,0,3.725,3.91219
Philippines,PHL,1982,0,0,3.773,3.90786
Philippines,PHL,1983,0,0,3.968,4.93498
Philippines,PHL,1984,0,0,5.278,5.35846
Philippines,PHL,1985,0,0,5.553,5.94218
Philippines,PHL,1986,0,0,6.017,5.5733
Philippines,PHL,1987,0,0,5.247,4.89597
Philippines,PHL,1988,0,0,6.264,5.22291
Philippines,PHL,1989,0,0,6.485,5.70166
Philippines,PHL,1990,0,0,6.062,5.89576
Philippines,PHL,1991,0,0,5.145,5.758
Philippines,PHL,1992,0,0,4.44,5.7
Philippines,PHL,1993,0,0,5.03,5.667
Philippines,PHL,1994,0,0,5.862,6.32
Philippines,PHL,1995,0,0,6.232,6.135
Philippines,PHL,1996,0,0,7.03,6.534
Philippines,PHL,1997,0,0,6.069,7.237
Philippines,PHL,1998,0,0,5.066,8.914
Philippines,PHL,1999,0,0,7.84,10.594
Philippines,PHL,2000,0,0,7.799,11.626
Philippines,PHL,2001,0,0,7.104,10.442
Philippines,PHL,2002,0,0,7.032973,10.242493
Philippines,PHL,2003,0,0,7.86982,9.822444
Philippines,PHL,2004,0,0,8.592681,10.28155
Philippines,PHL,2005,0.001517,0.017469,8.386773,9.902443
Philippines,PHL,2006,0.001376,0.053235,9.939413,10.465279
Philippines,PHL,2007,0.001309,0.057842,8.563433,10.214688
Philippines,PHL,2008,0.001304,0.061386,9.842534,10.72278
Philippines,PHL,2009,0.001252,0.064428,9.787567,10.337557
Philippines,PHL,2010,0.001254,0.061717,7.803405,9.956422
Philippines,PHL,2011,0.001212,0.088204,9.697532,10.057604
Philippines,PHL,2012,0.00132,0.075339,10.252134,10.432809
Philippines,PHL,2013,0.001414,0.065655,10.019308,9.816571
Philippines,PHL,2014,0.016517,0.152052,9.137273,10.503812
Philippines,PHL,2015,0.138534,0.748414,8.665078,11.41115
Philippines,PHL,2016,1.097015,0.975219,8.110915,11.796309
Philippines,PHL,2017,1.201153,1.093558,9.610799,11.283225
Philippines,PHL,2018,1.249168,1.152923,9.40184,11.540128
Philippines,PHL,2019,1.2461007,1.04166,8.043641,11.731147
Philippines,PHL,2020,1.3726242,1.02645,7.238952,12.017831
Philippines,PHL,2021,1.4755294,1.2924966,9.234082,11.461873
Philippines,PHL,2022,1.8283641,1.052753,10.128013,11.746648
Philippines,PHL,2023,2.5097268,1.2947323,10.179988,11.752531
Poland,POL,1965,0,0,0.896,0.026
Poland,POL,1966,0,0,0.896,0.038
